Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.1493990846433457,6.49655309194521,30649.390625,48655.150510482585,30.383786545038838,1470.9041545591676,1023.8485299783239
0.44999999999999996,0.44820290228248449,6.4960238542040285,30650.583437897647,48657.861671333587,30.385428039179494,1470.9090117462295,1023.8512774989881
0.74999999999999989,0.74700421482267432,6.4952218632519436,30649.32033164614,48657.095455179529,30.384621106778585,1470.9097158344857,1023.8521293184621
1.05,1.045805570430705,6.4968133399735679,30648.475565140052,48653.295865717206,30.38214289044171,1470.9178213376947,1023.8513716805359
1.35,1.344607752976734,6.5036333185940371,30648.258026734558,48642.418029677516,30.3757011220687,1470.9417009223441,1023.8468516300673
1.65,1.6434106176251375,6.5109108761664949,30653.98592079509,48640.272636454392,30.375366542736462,1470.9750507408116,1023.8470865548542
1.9500000000000002,1.9422135886235077,6.5172139024015179,30657.847061021061,48636.670671396212,30.373853936855095,1471.0030533087236,1023.8465121401049
2.25,2.2410159683034858,6.5195810393910909,30664.433892602203,48643.466825082185,30.378825801292404,1471.0235745509256,1023.8515281868126
2.55,2.53981747513544,6.5212937912717353,30666.152881798433,48643.550427948983,30.37904870027706,1471.0355452649424,1023.8528830985956
2.85,2.8386196662287508,6.5201330043877039,30657.004029530843,48630.829104152719,30.369926430772882,1471.0244020442203,1023.847228262253
3.15,3.1374225513346805,6.5175227258111361,30654.521067136255,48630.917686357163,30.36939179523765,1471.0182778621688,1023.848516337907
3.4499999999999997,3.4362242989584715,6.51805601259572,30661.537992532307,48641.226445372908,30.376465361310522,1471.0341617025788,1023.8554127827927
3.75,3.7350253204845285,6.5208387080920795,30660.932098977115,48635.971242582753,30.373191307304065,1471.0459911654825,1023.8538816254011
4.05,4.0338261447763948,6.5163235479879011,30658.931343665143,48639.764877687492,30.374878699465587,1471.0350984892275,1023.8571537699738
4.35,4.3326242746173591,6.5151523873789285,30674.389297881036,48666.097058387379,30.392713172585232,1471.0577167428594,1023.8727365287779
4.6499999999999995,4.6314196010185613,6.5218489346070214,30683.955023680704,48670.931529643851,30.397094330515728,1471.0946671146119,1023.8767557279509
4.9499999999999993,4.9302156296616824,6.5276733582297641,30678.241985178134,48652.879704442414,30.385521363345489,1471.1081502109548,1023.868313190548
5.2499999999999991,5.2290119934314561,6.5205974222511474,30677.577520169685,48662.747582496086,30.390951301692542,1471.0917990941657,1023.8748483150578
5.55,5.5278059958003523,6.5210131038490768,30688.124232362909,48678.835498176828,30.401994512905656,1471.1121944524998,1023.8848860551585
5.85,5.82659885876307,6.5068288896232733,30670.965663402039,48673.52054192841,30.395687626701687,1471.0529257517949,1023.8830464400869
6.1499999999999995,6.1253914695106388,6.4883863416039107,30656.467669283298,48679.007137273584,30.396080732283743,1470.9851392708913,1023.8870039377355
6.4499999999999993,6.4241826202050758,6.495032561463896,30668.78151435218,48688.283548367115,30.403521991357557,1471.0257471941814,1023.8934422684201
6.7499999999999991,6.7229717882889268,6.4765060304275037,30658.349945677641,48700.3702317548,30.408450161022884,1470.9632968653132,1023.9009812751189
7.0499999999999989,7.0217608158572657,6.4599534624607777,30633.920436810502,48687.1674386996,30.396268263681062,1470.8871862144767,1023.894794633356
7.35,7.3205494490996408,6.4441318881600793,30628.090883200937,48702.395397873253,30.40383134776398,1470.8387263324707,1023.904073203423
7.6499999999999995,7.61933425539522,6.4056054815825432,30609.94494896544,48733.250767790945,30.418122940553118,1470.7084249061577,1023.9214130207087
7.9499999999999993,7.91811782728564,6.4012732340146314,30594.530255895374,48715.429511238137,30.404918168486986,1470.6795166616664,1023.9129228819073
8.25,8.2168984587902312,6.3727329654295692,30599.399482837951,48767.50698856268,30.435601666369944,1470.6093942834386,1023.9419560488695
8.5499999999999989,8.5156694779696824,6.2992730204377052,30570.942382822741,48836.505504234265,30.469828798932458,1470.3646909096756,1023.9791978599588
8.85,8.8144310379078963,6.2410202516426789,30546.277576201966,48888.092210426155,30.494690339287875,1470.1684575687802,1024.0071853591137
9.1499999999999986,9.1131843910399049,6.188566148758575,30527.883317637068,48940.825256329059,30.521321525964623,1469.9973295212744,1024.0358457724678
9.45,9.4119312461706723,6.1512870113271783,30509.681514257576,48970.178187443264,30.534566556888578,1469.8698307527588,1024.0521211567138
9.75,9.7106702054679275,6.0987956499022573,30502.196412676894,49040.800094091042,30.573397646978233,1469.7135058869283,1024.0903678216607
