Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.1494717084117709,15.91122245788574,40488.00390625,49482.759831887932,32.042904912614986,1506.1053836117235,1023.4955366737585
0.44999999999999996,0.44841389265832693,15.946679464911277,40576.5871905293,49548.080236030954,32.092253254355306,1506.2776072368768,1023.5268814993125
0.74999999999999989,0.74734404281177147,15.927680852824489,40615.470431511567,49618.582808984916,32.141845867035848,1506.2807001727015,1023.5705596431419
1.05,1.0462605753371741,15.873607456133252,40619.777103577195,49689.493577452791,32.189452963891142,1506.1722952900859,1023.6205296589158
1.35,1.3451726306551672,15.802228598459914,40501.155571063042,49631.058109154073,32.142455919528238,1505.9004542231517,1023.6016113448098
1.65,1.6440939912425319,15.76500326576352,40387.760300930218,49537.295554260229,32.072192971738481,1505.708014018692,1023.5571909319647
1.9500000000000002,1.9430248263746566,15.740740527374273,40326.327560870559,49491.402265718185,32.037355123195958,1505.5968916654738,1023.5371157938872
2.25,2.2419564457535008,15.723512185641427,40325.291184000394,49511.06746414,32.050299154295082,1505.5629356279933,1023.5522095857416
2.55,2.5408816109904619,15.7060951032367,40345.14178964273,49556.634807786722,32.08192375396137,1505.5499613076829,1023.5817043206407
2.85,2.8397953397287004,15.672246773011935,40373.487448297572,49632.7233575493,32.134484167945665,1505.5097319470931,1023.6309232074117
3.15,3.1386943603010167,15.615469032600046,40377.22602414064,49706.709027208104,32.183973678374144,1505.3940148531988,1023.6828323894458
3.4499999999999997,3.4375790344275376,15.500396413914293,40301.092312933695,49753.947962701764,32.210134844314908,1505.0678996887305,1023.7295830130398
3.75,3.7364469377033194,15.385627016776743,40257.100921865218,49840.876439954576,32.264832009309281,1504.7747974159502,1023.7981124474269
4.05,4.0353054157371693,15.299198195929053,40143.387596640394,49806.682755161615,32.233980436434692,1504.4711004082008,1023.7945438198299
4.35,4.3341609682865831,15.242499031165885,40106.506829444414,49831.034099527278,32.247426686381431,1504.3123101791789,1023.8185458537932
4.6499999999999995,4.633003400856432,15.147532862605511,40083.707040098358,49920.510903215916,32.30507800259867,1504.0832463986412,1023.8848305848815
4.9499999999999993,4.9318329785144979,14.984758593914433,39913.9823230073,49911.495938207438,32.286612760305822,1503.5491936027836,1023.9070203546121
5.2499999999999991,5.2306726577928133,14.872861376679303,39644.484562267025,49713.618728971065,32.135610629564383,1503.0212980394761,1023.8160027753332
