id,Region_ID,Region_name,Region_class,Process_ID,Depth_mean,Ping_S,Ping_E,Dist_S,Dist_E,Date_S,Time_S,Date_E,Time_E,Lat_S,Lon_S,Lat_E,Lon_E,Program_version,Processing_date,Processing_time,EV_filename,Uncorrected_area,Area_Backscatter_Strength,Frequency,Region_notes
1,1,FM_T01,Transect,611,33.884055,168,8614,892.655043,39063.50526,20260809, 21:32:01.7620,20260809, 23:52:47.7610,43.5643075,-66.37962421,43.23234128,-66.37329302,14.0.230.0,20260816, 11:30:56.4980,FM_Aug_09_2026,2203467.602,-51.2772221,38,
2,2,FM_T02,Transect,611,36.808009,10653,19048,50623.34113,88011.83692,20260810, 00:26:47.7610,20260810, 02:46:42.7610,43.23877823,-66.23515518,43.56330179,-66.23098271,14.0.230.0,20260816, 11:30:56.4980,FM_Aug_09_2026,2336710.103,-52.16178638,38,
3,3,FM_T03,Transect,611,30.689518,20475,26867,96643.68301,125280.9971,20260810, 03:10:29.7620,20260810, 04:57:01.7610,43.49868086,-66.18377309,43.24947062,-66.18318371,14.0.230.0,20260816, 11:30:56.4980,FM_Aug_09_2026,1473657.481,-57.98114861,38,
4,4,FM_T04,Transect,611,27.08745,27899,34246,130119.1579,158937.0736,20260810, 05:14:13.7610,20260810, 07:00:00.7610,43.24881791,-66.12664876,43.49977286,-66.1284206,14.0.230.0,20260816, 11:30:56.4980,FM_Aug_09_2026,1227376.783,-53.71403146,38,
5,1,LB_T01,Transect,612,41.156595,518,9248,2223.52561,40292.87081,20260809, 20:08:39.0670,20260809, 22:34:09.0670,43.5669548,-66.436638,43.23418978,-66.43711667,14.0.230.0,20260816, 11:31:07.6850,LB_Aug_09_2026,2714882.857,-47.14656819,38,
6,2,LB_T02,Transect,612,36.427252,11505,21493,52073.02652,90438.23546,20260809, 23:11:46.0660,20260810, 01:58:14.0780,43.23255908,-66.29670493,43.56576301,-66.29634103,14.0.230.0,20260816, 11:31:07.6850,LB_Aug_09_2026,2422982.094,-50.02718197,38,
7,3,LB_T03,Transect,612,35.851205,23420,29893,100668.8589,129945.6919,20260810, 02:30:21.0660,20260810, 04:18:17.0780,43.50376318,-66.20992011,43.24763628,-66.20667876,14.0.230.0,20260816, 11:31:07.6850,LB_Aug_09_2026,1829172.614,-46.35594528,38,
8,4,LB_T04,Transect,612,27.505947,31094,37466,134790.3237,164013.2953,20260810, 04:38:18.0660,20260810, 06:24:30.0670,43.24718571,-66.14925177,43.50438542,-66.15003167,14.0.230.0,20260816, 11:31:07.6850,LB_Aug_09_2026,1322813.74,-58.88841487,38,
9,1,LJ_T01,Transect,613,48.226926,1,8634,2.045051,36974.56,20260809, 20:36:54.4960,20260809, 23:00:47.4970,43.566185,-66.49337058,43.23373982,-66.49319844,14.0.230.0,20260816, 11:31:17.5870,LJ_Aug_09_2026,3114431.752,-43.03520234,38,
10,2,LJ_T02,Transect,613,31.89096,10659,19508,48442.49895,85710.43178,20260809, 23:34:32.5080,20260810, 02:02:01.4970,43.23229764,-66.35404379,43.56688683,-66.35227762,14.0.230.0,20260816, 11:31:17.5870,LJ_Aug_09_2026,2071575.588,-48.30116961,38,
