Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.14932507162464748,12.382857322692871,37474.09765625,50122.034991559813,32.214899580118434,1494.8110196494497,1024.3561886199939
0.44999999999999996,0.447985637323101,12.3960060249665,37457.328071473275,50081.990101383868,32.187454002368334,1494.8281005668491,1024.3337733333901
0.74999999999999989,0.7466439034438429,12.386066825026882,37473.960797460226,50117.54910304513,32.211769152548,1494.8281210547291,1024.3558537014708
1.05,1.0452991375785614,12.384807168181089,37469.611212544674,50113.420465139869,32.208568299700019,1494.8249688696869,1024.3549611136778
1.35,1.3439547054489585,12.392235452780124,37475.1251452127,50110.838107736643,32.207343515252383,1494.8537593729959,1024.3539538750122
1.65,1.6426102414955717,12.388861873597271,37471.71993867914,50110.805813455881,32.206860875575977,1494.8466418282665,1024.3555689367042
1.9500000000000002,1.9412665704418792,12.39095288380005,37463.447197718553,50096.940982145861,32.197032463982744,1494.847018106577,1024.3489043287461
2.25,2.23992404912704,12.390615010373383,37460.240609182212,50093.105714882615,32.194134054788613,1494.8473658810008,1024.3480715725527
2.55,2.5385805835999284,12.388491396857523,37466.4848906519,50104.301472031213,32.201806639430281,1494.8542069533587,1024.3557708788642
2.85,2.8372357718288694,12.386222894225188,37464.77261818196,50105.051698026582,32.201994236661875,1494.8516496913478,1024.35769595518
3.15,3.1358908776710543,12.386719214741992,37462.342507311223,50101.1365722342,32.199122224139778,1494.854870135802,1024.3567255491626
3.4499999999999997,3.4345456399248318,12.389368824275659,37468.717910041792,50106.111828390392,32.20282401510363,1494.8732457641875,1024.3604424232901
3.75,3.7331987007368559,12.395181516935216,37484.985067168833,50120.07369210515,32.213269894347185,1494.9104158750558,1024.3687867166138
4.05,4.0318506626608706,12.40398998084023,37492.891213778195,50118.839237449676,32.213146705890523,1494.9452096326461,1024.3683701795478
4.35,4.3305040208655594,12.403050256749044,37478.275354007194,50100.560110394443,32.199857371450761,1494.9311488826113,1024.3595979193708
4.6499999999999995,4.6291584705619169,12.393770548957219,37468.138617289151,50099.439114109351,32.198005664589,1494.9022922261165,1024.3612721900729
4.9499999999999993,4.9278126825542987,12.390315062145623,37462.927182446911,50097.100171769882,32.195865337301051,1494.8929235573135,1024.3616180411812
5.2499999999999991,5.2264647658465737,12.394107344216858,37485.366583628056,50122.023556507382,32.213948183075395,1494.9322983069667,1024.3762644537076
5.55,5.5251152666059049,12.400472046726451,37486.426615993907,50114.911075400421,32.209376658635193,1494.9534807184609,1024.3728635954269
5.85,5.8237652823359172,12.392583627098992,37485.236283786246,50123.891755663695,32.214888232114049,1494.9381208844673,1024.379981303236
6.1499999999999995,6.1224148274749792,12.387935970764644,37473.460810499324,50114.374914680448,32.207494437349752,1494.9184416664116,1024.3764813708531
6.4499999999999993,6.421064520733804,12.381858760345811,37468.63515652869,50116.067524543389,32.207973972868416,1494.9032570756501,1024.3793547081916
6.7499999999999991,6.7197136204296051,12.381291437104155,37468.429761401545,50116.553389339155,32.208142794125664,1494.9064718840466,1024.3809427687102
7.0499999999999989,7.0183619811532942,12.378054947975212,37468.2253282449,50120.619412105836,32.210604186528606,1494.9033206756139,1024.3848136557815
7.35,7.3170098796825789,12.377333370190437,37465.281428689275,50117.648920574124,32.208285670973062,1494.9030502597052,1024.3845029933557
7.6499999999999995,7.6156576269961294,12.376335068336793,37464.78071485689,50118.317708729846,32.20854200247377,1494.9049005272107,1024.3862405365298
7.9499999999999993,7.9143048009990116,12.376272839646683,37466.502148032938,50120.703994180156,32.2101205244538,1494.9115133624857,1024.3888255188369
8.25,8.2129510879777055,12.376455657699955,37470.265665681422,50125.49345079773,32.213442273411552,1494.9210353031672,1024.3927152232816
8.5499999999999989,8.5115967507153982,12.376529768996862,37469.71322842587,50124.65504422818,32.212728358379927,1494.925385073394,1024.3934974718006
8.85,8.8102419365063778,12.374745496215107,37469.845733404734,50127.225263914181,32.214265523758442,1494.9260813031865,1024.3963767262103
9.1499999999999986,9.1088867230590758,12.374567510400693,37468.283735788558,50125.374327558158,32.212802196692842,1494.9286803895675,1024.3966258752068
9.45,9.407530338386966,12.374399103818401,37477.421335102641,50137.824598862535,32.221567330846547,1494.9434826947716,1024.4048012613846
9.75,9.7061735772436979,12.374849847430276,37469.231965756037,50126.264210707261,32.213223408277031,1494.9400370414376,1024.399598103493
10.049999999999999,10.004817194461726,12.374313578391492,37470.962347071058,50129.298386279181,32.215217639152257,1494.945529392355,1024.4025950735759
10.35,10.303459781256313,12.373509883880615,37474.359375,50134.921086396113,32.219036168918677,1494.9522812392606,1024.4070567257825
10.649999999999999,10.602101731585448,12.3740961685631,37473.739716447781,50133.305628897717,32.217818006089864,1494.95777622329,1024.4073510043916
10.95,10.900743419314148,12.373579040666687,37474.008521819873,50134.358929129994,32.218397539460057,1494.9616504981409,1024.4092478017367
11.25,11.199384792968571,12.373998509444562,37473.672684708283,50133.346951408654,32.217594207992015,1494.9670706956717,1024.4098952151358
11.549999999999999,11.498025816823116,12.374965848426715,37475.984097610868,50135.141593966713,32.218853050401179,1494.9768114432429,1024.4120371159838
11.85,11.79666626560517,12.374619300563722,37476.848978955662,50136.763504625713,32.219856365524812,1494.9817712659888,1024.414230018647
12.149999999999999,12.095306344542625,12.373572254940314,37474.93847791016,50135.612167708226,32.21880602453286,1494.981900554079,1024.4149639598447
12.45,12.393946321940369,12.374661663165561,37474.977214052895,50134.202620737291,32.217785716240819,1494.9893453644536,1024.4153161530273
12.75,12.692586572337214,12.376197733879298,37472.580515875146,50128.936044648115,32.21405201124599,1494.9950834066822,1024.4134805582073
13.049999999999999,12.991226498061581,12.376258214754209,37476.962431785985,50134.7168253884,32.2180703488567,1495.0050176524787,1024.4179331055175
13.35,13.289865640771518,12.376440512101638,37477.245165879329,50134.8505266908,32.218062535427109,1495.0105763291344,1024.4192419881733
13.649999999999999,13.58850493629069,12.37682729158945,37473.344633198089,50129.113876969379,32.213877235881071,1495.0118610231375,1024.4172742624
13.95,13.887143652450559,12.375903157238934,37479.1257763242,50138.087123475008,32.2200796567682,1495.0210392772945,1024.423606270969
14.249999999999998,14.185781966998459,12.375412519448478,37472.568707885024,50129.973399472161,32.214106319195196,1495.0172067094732,1024.4204190704454
14.549999999999999,14.484420100575928,12.37486457824707,37476.7421875,50136.291609886161,32.218447785933549,1495.025452441439,1024.4252373650463
14.85,14.783057353375506,12.37412065819904,37476.368043128474,50136.789017545758,32.218606987780952,1495.0280538832947,1024.4268512944543
15.149999999999999,15.08169403412704,12.373866269955229,37478.0235266364,50139.345038494059,32.22028753996,1495.0341336630377,1024.4295515312415
15.45,15.380331148457016,12.374326335713818,37469.733418955424,50127.637194560535,32.211839692053367,1495.0305959450066,1024.4242661680557
15.749999999999998,15.678968089420765,12.373547239382294,37476.39964092712,50137.600534525191,32.218764475093252,1495.0411279919426,1024.4311304686858
16.05,15.977604132222494,12.373362744011452,37474.072392843431,50134.734529405061,32.2165747026565,1495.0428405180721,1024.4308177015735
16.35,16.276239447812873,12.372411041820616,37478.957622798189,50142.547106284284,32.2219441238805,1495.0509336991231,1024.4365092246626
16.650000000000002,16.574874114208569,12.372353242445108,37476.054754833458,50138.740945366226,32.219094757733963,1495.05229303588,1024.4356611945329
16.95,16.873509059030738,12.373548634539045,37474.833705486642,50135.50368462201,32.216778262080062,1495.058556892863,1024.4349885096247
17.25,17.1721440159005,12.372324688986074,37473.050433225872,50134.759805655711,32.216001547948181,1495.0584087798468,1024.4359680532314
17.55,17.470778601241957,12.37263822555542,37474.361328125,50136.09301804658,32.216864730916264,1495.0654512866602,1024.43792701135
17.85,17.769412512201772,12.372233436717892,37476.325082055075,50139.263345758336,32.218969390837927,1495.0715232802074,1024.44098439387
18.150000000000002,18.068046220893205,12.371587481284978,37472.161028226896,50134.558836967095,32.215418582617751,1495.0700436189718,1024.4397042570452
18.45,18.366679082004531,12.371389389038086,37480.333984375,50145.759359122021,32.223286338225,1495.0836779349584,1024.4471890859813
18.75,18.665311221354862,12.371865720927019,37476.3003334018,50139.723573415678,32.218896374028077,1495.0850241577778,1024.4450456946336
19.05,18.963944273548563,12.371568950120963,37469.234945334072,50130.668845270404,32.212270010614787,1495.0810745797128,1024.4413156571627
19.35,19.262577253743491,12.371555524590153,37473.748874548291,50136.726112311408,32.216478338024487,1495.0909835926962,1024.4459291879141
19.650000000000002,19.561209306155149,12.370685962639314,37473.941330432965,50138.150217388138,32.217287509513596,1495.0939301189567,1024.4480706180282
19.95,19.859840466183673,12.370564699717381,37478.00327499213,50143.747594046341,32.221156170243013,1495.1030675305119,1024.4524413257775
20.25,20.158471500566321,12.370522570154378,37472.055634393204,50135.846460332774,32.215380339914915,1495.1009977207782,1024.4493221833886
20.55,20.457102870065583,12.370526331154316,37471.998459751834,50135.764917649714,32.215200723750719,1495.1057437787606,1024.450531600867
20.85,20.755733724492337,12.370589622659256,37474.039117603483,50138.410306057231,32.216977024143773,1495.1130202615334,1024.4532456123732
21.150000000000002,21.054364372231152,12.371147513334238,37471.767557929052,50134.622631749422,32.214203057215506,1495.1165674996498,1024.4523392001997
21.45,21.352994487420325,12.370776176452637,37476.322265625,50141.214740461917,32.218757775245,1495.1256691401675,1024.4572889804181
21.75,21.651623879116155,12.369828972316395,37474.081553776778,50139.4876352493,32.217305783658574,1495.1256602382584,1024.4576926396835
22.05,21.950252697889823,12.368366233679312,37475.983979890596,50143.995787156317,32.220260465873338,1495.1291382972745,1024.4616093781222
22.35,22.248880984478486,12.368068218231201,37474.115234375,50141.895234621821,32.218606757794028,1495.1311016673358,1024.4617335354008
22.650000000000002,22.547509340652553,12.368722377293683,37472.89128804252,50139.379813011925,32.216752271042751,1495.1360712625096,1024.461521455188
22.95,22.846137729326934,12.368244587440547,37471.15830420531,50137.70210228092,32.215382867258619,1495.1377602678479,1024.4619000580694
23.25,23.144765408933623,12.369010265129777,37476.924804863884,50144.390417311646,32.220120731596282,1495.1509550966948,1024.4667760048867
23.55,23.443392171100502,12.36947244456864,37478.204210552853,50145.482072493127,32.220826174604781,1495.1583168038628,1024.4685842971016
23.85,23.742018891105598,12.369332396090007,37474.826873389633,50141.15113989923,32.217593569480606,1495.1589396615043,1024.4674547974646
24.150000000000002,24.040645531874315,12.369141879835247,37475.696459553146,50142.5702790561,32.21846746986381,1495.1642774119709,1024.4695174690594
24.45,24.339272257446741,12.369538877970012,37471.420550294621,50136.316469755358,32.213914075659318,1495.1651587946326,1024.4672624512173
24.75,24.637898635429671,12.371312789419473,37478.55754097295,50143.485395011114,32.219097035912839,1495.1823193202106,1024.4722918835987
