Vessel,Transect.No.,Date.Time.Start,Date.Time.End,Start.Lon,Start.Lat,End.Lon,End.Lat,Dist..km.,Type,Survey,Location,Distance,Start,End,Duration,Speed,Year,Date
BP,T01,2025-06-03T19:43:59Z,2025-06-03T22:35:46Z,-65.22672428,45.09213889,-64.7439426,45.25358667,42.035886949,Actual,3,SB,42.035886949,2025-06-03T19:43:59Z,2025-06-03T22:35:46Z,10307,7.927722759963536,2025,2025-06-03
BP,T02,2025-06-03T23:02:18Z,2025-06-04T03:39:39Z,-64.80887707,45.31097964,-65.23526589,45.16648951,41.23567954,Actual,3,SB,41.23567954,2025-06-03T23:02:18Z,2025-06-04T03:39:39Z,16641,4.816751596480596,2025,2025-06-03
C1,T01,2025-06-03T19:39:59Z,2025-06-03T22:46:56Z,-65.23848773,45.06401677,-64.7172884,45.2375584,46.833965702,Actual,3,SB,46.833965702,2025-06-03T19:39:59Z,2025-06-03T22:46:56Z,11217,8.116050271032869,2025,2025-06-03
C1,T02,2025-06-03T23:08:11Z,2025-06-04T01:21:50Z,-64.78832451,45.28599087,-65.17167649,45.1630955,34.68904079,Actual,3,SB,34.68904079,2025-06-03T23:08:11Z,2025-06-04T01:21:50Z,8019,8.408772296948946,2025,2025-06-03
LJ,T01,2025-06-03T19:41:56Z,2025-06-03T20:55:40Z,-65.04926186,45.24998097,-64.83289973,45.31684037,18.594643946,Actual,3,SB,18.594643946,2025-06-03T19:41:56Z,2025-06-03T20:55:40Z,4424,8.170210824591466,2025,2025-06-03
LJ,T02,2025-06-03T21:02:12Z,2025-06-03T22:07:42Z,-64.85051161,45.3242559,-65.05207651,45.26277969,17.25983341,Actual,3,SB,17.25983341,2025-06-03T21:02:12Z,2025-06-03T22:07:42Z,3930,8.536985897123255,2025,2025-06-03
LJ,T03,2025-06-03T22:13:58Z,2025-06-03T23:16:24Z,-65.05118298,45.27578629,-64.86612537,45.33286846,15.93158,Actual,3,SB,15.93158,2025-06-03T22:13:58Z,2025-06-03T23:16:24Z,3746,8.267069532087561,2025,2025-06-03
LJ,T04,2025-06-03T23:21:18Z,2025-06-04T00:13:50Z,-64.87967203,45.34015469,-65.04985083,45.28933311,14.53530432,Actual,3,SB,14.53530432,2025-06-03T23:21:18Z,2025-06-04T00:13:50Z,3152,8.963929552471066,2025,2025-06-03
LM,T01,2025-06-03T19:30:57Z,2025-06-03T22:46:00Z,-65.23090792,45.03699242,-64.68327357,45.2153178,47.910044188,Actual,3,SB,47.910044188,2025-06-03T19:30:57Z,2025-06-03T22:46:00Z,11703,7.957742484354602,2025,2025-06-03
LM,T02,2025-06-03T23:12:19Z,2025-06-04T01:45:54Z,-64.76632673,45.27367404,-65.23292259,45.11486723,40.89421972,Actual,3,SB,40.89421972,2025-06-03T23:12:19Z,2025-06-04T01:45:54Z,9215,8.626350522031991,2025,2025-06-03
MS,T01,2025-06-03T21:34:11Z,2025-06-03T22:32:30Z,-64.69235765,45.22292718,-64.54920857,45.26399277,12.8765679,Actual,3,SB,12.8765679,2025-06-03T21:34:11Z,2025-06-03T22:32:30Z,3499,7.153468918758502,2025,2025-06-03
MS,T02,2025-06-03T22:42:19Z,2025-06-03T23:28:24Z,-64.55302582,45.28394667,-64.71401399,45.23909854,13.7996603,Actual,3,SB,13.7996603,2025-06-03T22:42:19Z,2025-06-03T23:28:24Z,2765,9.701385778499818,2025,2025-06-03
MS,T03,2025-06-03T23:39:43Z,2025-06-04T01:01:39Z,-64.73429224,45.25468716,-64.55072615,45.30657504,17.1305513,Actual,3,SB,17.1305513,2025-06-03T23:39:43Z,2025-06-04T01:01:39Z,4916,6.773606761389748,2025,2025-06-03
MS,T04,2025-06-04T01:12:11Z,2025-06-04T02:19:39Z,-64.55230359,45.32877308,-64.75800771,45.2684617,17.8966308,Actual,3,SB,17.8966308,2025-06-04T01:12:11Z,2025-06-04T02:19:39Z,4048,8.59391966755731,2025,2025-06-04
LM,NA,NA,NA,-65.23333333,45.03636667,-64.68106667,45.21621667,NA,Plan,3,SB,47.77303993942598,NA,NA,NA,NA,NA,NA
C1,NA,NA,NA,-65.23333333,45.06242667,-64.70985333,45.23530667,NA,Plan,3,SB,45.380994034681216,NA,NA,NA,NA,NA,NA
BP,NA,NA,NA,-65.23333333,45.08848667,-64.73864,45.25439667,NA,Plan,3,SB,42.99208511401241,NA,NA,NA,NA,NA,NA
LM,NA,NA,NA,-65.23333333,45.11454667,-64.76742667,45.27348667,NA,Plan,3,SB,40.606569177919916,NA,NA,NA,NA,NA,NA
C1,NA,NA,NA,-65.23333333,45.14060667,-64.79621333,45.29257667,NA,Plan,3,SB,38.224765058434095,NA,NA,NA,NA,NA,NA
BP,NA,NA,NA,-65.23333333,45.16666667,-64.825,45.31166667,NA,Plan,3,SB,35.84707290841503,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-65.05,45.25,-64.83333333,45.31666667,NA,Plan,3,SB,18.522072044965643,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-65.05,45.26305,-64.85,45.32445,NA,Plan,3,SB,17.088491673272745,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-65.05,45.27611667,-64.86666667,45.33221667,NA,Plan,3,SB,15.653881253174083,NA,NA,NA,NA,NA,NA
LJ,NA,NA,NA,-65.05,45.28916667,-64.88333333,45.34,NA,Plan,3,SB,14.22121072099839,NA,NA,NA,NA,NA,NA
MS,NA,NA,NA,-64.69133333,45.22458333,-64.55,45.26375,NA,Plan,3,SB,11.904658471060143,NA,NA,NA,NA,NA,NA
MS,NA,NA,NA,-64.71327778,45.23927778,-64.55,45.28527778,NA,Plan,3,SB,13.780154115879439,NA,NA,NA,NA,NA,NA
MS,NA,NA,NA,-64.73522222,45.25397222,-64.55,45.30680556,NA,Plan,3,SB,15.654979051649567,NA,NA,NA,NA,NA,NA
MS,NA,NA,NA,-64.75716667,45.26866667,-64.55,45.32833333,NA,Plan,3,SB,17.52902561099528,NA,NA,NA,NA,NA,NA
