Target Strength,Area (km2),Mean Sa,Density (kg/m2),Biomass (tons),Standard Error (tons),Standard Error (%),Layer,Turnover
-35.5,640.0539,-52.47603172,0.019833187,12841.42964,2247.544515,17.50229203,Main Box,0
-35.5,87.27066,-58.06066712,0.005248317,483.9511743,177.8871252,36.75724633,Northern Box,0
-35.5,116.4295,-56.82213881,0.006456861,858.715203,358.8464911,41.7887665,Eastern Box,0
